University_uni,Faculty,Department,City,Type,Founded_Year_clean,University_clean,Stream,College Type,University_stream,Minimum Absolute Score,Minimum Percentage (%),Stream_Type
fayoum university,Faculty of Oral and Dental Medicine,Periodontology,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Veterinary Medicine,Anatomy,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Veterinary Medicine,Physiology,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Veterinary Medicine,Pathology,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Veterinary Medicine,Surgery,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Veterinary Medicine,Public Health,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Dar El-Ulum,Islamic Studies,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Dar El-Ulum,Arabic Language,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Dar El-Ulum,Quran Sciences,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Dar El-Ulum,Theology,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Kindergarten,Early Childhood Education,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Kindergarten,Child Psychology,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
fayoum university,Faculty of Kindergarten,Curriculum Development,Faiyum,Public,2005,fayoum university,Science-Math,Agriculture (Agriculture),Fayoum University,308.0,75.1,Science
helwan university,Faculty of Medicine,Internal Medicine,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Internal Medicine,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Internal Medicine,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Internal Medicine,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Internal Medicine,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Medicine,Surgery,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Surgery,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Surgery,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Surgery,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Surgery,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Medicine,Pediatrics,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Pediatrics,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Pediatrics,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Pediatrics,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Pediatrics,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Medicine,Obstetrics & Gynecology,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Obstetrics & Gynecology,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Obstetrics & Gynecology,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Obstetrics & Gynecology,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Obstetrics & Gynecology,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Medicine,Pharmacology,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Pharmacology,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Pharmacology,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Pharmacology,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Pharmacology,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Medicine,Anatomy,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Medicine,Anatomy,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Medicine,Anatomy,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Medicine,Anatomy,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Medicine,Anatomy,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Engineering,Civil Engineering,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Engineering,Civil Engineering,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Engineering,Civil Engineering,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Engineering,Civil Engineering,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Engineering,Civil Engineering,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Engineering,Mechanical Engineering,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Engineering,Mechanical Engineering,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Engineering,Mechanical Engineering,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Engineering,Mechanical Engineering,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Engineering,Mechanical Engineering,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Engineering,Electrical Engineering,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Engineering,Electrical Engineering,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Engineering,Electrical Engineering,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Engineering,Electrical Engineering,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Engineering,Electrical Engineering,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Engineering,Architecture,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Engineering,Architecture,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Engineering,Architecture,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Engineering,Architecture,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Engineering,Architecture,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Engineering,Computer Engineering,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Engineering,Computer Engineering,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Engineering,Computer Engineering,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Engineering,Computer Engineering,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Engineering,Computer Engineering,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Science,Mathematics,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Science,Mathematics,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Science,Mathematics,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Science,Mathematics,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Science,Mathematics,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Science,Physics,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Science,Physics,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Science,Physics,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Science,Physics,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Science,Physics,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Science,Chemistry,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
helwan university,Faculty of Science,Chemistry,Cairo,Public,1975,helwan university,Science-Science,Home Economics (Home Economics),Helwan University,280.0,68.3,Science
helwan university,Faculty of Science,Chemistry,Cairo,Public,1975,helwan university,Literary,Commerce (),Helwan University,256.0,67.4,Literary
helwan university,Faculty of Science,Chemistry,Cairo,Public,1975,helwan university,Literary,Media (),Helwan University,260.0,68.4,Literary
helwan university,Faculty of Science,Chemistry,Cairo,Public,1975,helwan university,Literary,Social Work (),Helwan University,232.0,61.1,Literary
helwan university,Faculty of Science,Geology,Cairo,Public,1975,helwan university,Science-Math,Pharmacy (Pharmacy),Helwan University,380.0,92.7,Science
